country,year,gdp,meat_consumption,temperature,ghg_emission
Paraguay,2005,1843.63,46.42,23.82,90747.006
Paraguay,2006,2271.09,48.44,24.38,67108.715
Paraguay,2007,2976.83,43.28,23.73,138575.697
Paraguay,2008,4041.58,41.95,23.82,54092.028
Paraguay,2009,3624.57,40.97,24.19,46875.59658
Paraguay,2010,4355.93,43.48,23.62,50027.503
Paraguay,2011,5322.96,50.11,23.99,50445.1164
Paraguay,2012,5183.08,52.7,24.47,50843.9542
Peru,1970,552.18,21.14,20.14,55258.28
Peru,1971,599.12,21.13,19.8,49525.361
Peru,1972,646.14,20.74,20.53,51650.415
Peru,1973,752.22,20.73,20.15,49969.699
Peru,1974,922.85,21.63,19.73,53198.078
Peru,1975,1094.16,22.34,19.78,54949.664
Peru,1976,1006.89,22.59,19.88,58643.862
Peru,1977,899.26,22.17,20.18,53842.491
Peru,1978,748.99,19.72,20.08,56739.844
Peru,1979,932.75,18.98,20.23,58834.226
Peru,1980,1033.42,14.38,20.33,60578.725
Peru,1981,1203.71,16.05,20.04,60095.341
Peru,1982,1182.73,16.88,20.27,60744.53
Peru,1983,919.17,16.93,21.09,57027.024
Peru,1984,910.97,15.07,20.12,53958.176
Peru,1985,836.95,15.17,20.03,53619.781
Peru,1986,753.53,18.12,20.13,57184.193
Peru,1987,1000.53,19.54,20.87,62286.656
Peru,1988,729.88,18.62,20.25,60300.158
